year,school_name,number_of_samples_tested,number_of_elevated_samples,math_score,ela_score,percent_elevated,dbn,total_enrollment,grade_pk_half_day_full_day,grade_k,grade_1,grade_2,grade_3,grade_4,grade_5,grade_6,grade_7,grade_8,grade_9,grade_10,grade_11,grade_12,number_female,percent_female,number_male,percent_male,number_asian,percent_asian,number_black,percent_black,number_hispanic,percent_hispanic,number_multiple_race_categories_not_represented,percent_multiple_race_categories_not_represented,number_white,percent_white,number_students_with_disabilities,percent_students_with_disabilities,number_english_language_learners,percent_english_language_learners,number_poverty,percent_poverty,economic_need_index,school_year
2017,P.S. 051 ELIAS HOWE,161,11,316,318,0.06832298136645963,02M051,389,49,70,53,50,59,51,57,0,0,0,0,0,0,0,208,53.5,181,46.5,81,20.8,47,12.1,177,45.5,6,1.5,78,20.1,86,22.1,38,9.8,182,46.8,48.6,2016-17
2017,P.S. 052 JOHN C. THOMPSON,119,6,322,318,0.05042016806722689,31R052,505,53,66,68,83,79,67,89,0,0,0,0,0,0,0,263,52.1,242,47.9,61,12.1,9,1.8,101,20,9,1.8,325,64.4,97,19.2,72,14.3,331,65.5,38.1,2016-17
2017,P.S. 052 QUEENS,56,1,286,298,0.017857142857142856,29Q052,475,36,85,72,66,48,89,79,0,0,0,0,0,0,0,234,49.3,241,50.7,15,3.2,389,81.9,55,11.6,12,2.5,4,0.8,98,20.6,33,6.9,306,64.4,64.3,2016-17
2017,P.S. 052 SHEEPSHEAD BAY,124,9,314,307,0.07258064516129033,22K052,850,72,121,130,127,143,131,126,0,0,0,0,0,0,0,435,51.2,415,48.8,129,15.2,123,14.5,127,14.9,15,1.8,456,53.6,109,12.8,206,24.2,644,75.8,51.7,2016-17
2017,P.S. 053 BASHEER QUISIM,109,6,306,303,0.05504587155963303,09X053,1189,53,212,183,173,187,203,178,0,0,0,0,0,0,0,588,49.5,601,50.5,12,1,354,29.8,801,67.4,4,0.3,18,1.5,183,15.4,329,27.7,976,82.1,89.8,2016-17
2017,P.S. 054 CHARLES W. LENG,122,21,322,320,0.1721311475409836,31R054,776,67,128,109,101,135,116,120,0,0,0,0,0,0,0,395,50.9,381,49.1,247,31.8,42,5.4,183,23.6,16,2.1,288,37.1,198,25.5,55,7.1,436,56.2,36.6,2016-17
2017,P.S. 054 HILLSIDE,75,3,295,302,0.04,28Q054,577,0,89,91,118,102,96,81,0,0,0,0,0,0,0,271,47,306,53,195,33.8,50,8.7,292,50.6,32,5.5,8,1.4,86,14.9,168,29.1,326,56.5,58.8,2016-17
2017,P.S. 054 SAMUEL C. BARNES,75,4,265,284,0.05333333333333334,13K054,242,31,34,35,39,36,30,37,0,0,0,0,0,0,0,124,51.2,118,48.8,8,3.3,141,58.3,79,32.6,8,3.3,6,2.5,56,23.1,29,12,235,97.1,78,2016-17
2017,P.S. 055 BENJAMIN FRANKLIN,100,6,278,277,0.06,09X055,702,72,88,105,107,100,106,124,0,0,0,0,0,0,0,336,47.9,366,52.1,1,0.1,348,49.6,348,49.6,1,0.1,4,0.6,145,20.7,86,12.3,656,93.4,93.9,2016-17
2017,P.S. 055 HENRY M. BOEHM,103,1,310,319,0.009708737864077669,31R055,626,36,91,85,100,99,111,104,0,0,0,0,0,0,0,293,46.8,333,53.2,20,3.2,4,0.6,58,9.3,7,1.1,537,85.8,139,22.2,10,1.6,204,32.6,20.5,2016-17
2017,P.S. 055 MAURE,106,17,304,308,0.16037735849056603,28Q055,522,54,77,82,66,79,85,79,0,0,0,0,0,0,0,261,50,261,50,242,46.4,46,8.8,131,25.1,93,17.8,10,1.9,87,16.7,65,12.5,439,84.1,47.9,2016-17
2017,P.S. 056 HARRY EICHLER,90,11,306,306,0.12222222222222222,27Q056,390,0,0,0,108,90,97,95,0,0,0,0,0,0,0,183,46.9,207,53.1,130,33.3,18,4.6,170,43.6,20,5.1,52,13.3,76,19.5,100,25.6,341,87.4,55.1,2016-17
2017,P.S. 056 LEWIS H. LATIMER,117,11,286,298,0.09401709401709402,13K056,201,18,20,35,35,33,28,32,0,0,0,0,0,0,0,95,47.3,106,52.7,7,3.5,150,74.6,24,11.9,4,2,16,8,38,18.9,7,3.5,159,79.1,71.3,2016-17
2017,P.S. 056 NORWOOD HEIGHTS,123,0,307,305,0,10X056,699,0,130,111,108,109,111,130,0,0,0,0,0,0,0,333,47.6,366,52.4,142,20.3,47,6.7,451,64.5,11,1.6,48,6.9,167,23.9,132,18.9,519,74.2,82.2,2016-17
2017,P.S. 057 CRESCENT,61,1,277,287,0.01639344262295082,12X057,558,36,69,97,93,101,75,87,0,0,0,0,0,0,0,284,50.9,274,49.1,1,0.2,135,24.2,388,69.5,30,5.4,4,0.7,143,25.6,78,14,448,80.3,86.8,2016-17
2017,P.S. 057 HUBERT H. HUMPHREY,140,12,283,291,0.08571428571428572,31R057,714,67,104,117,99,105,116,106,0,0,0,0,0,0,0,355,49.7,359,50.3,32,4.5,399,55.9,238,33.3,18,2.5,27,3.8,199,27.9,48,6.7,551,77.2,81.1,2016-17
2017,P.S. 058,45,4,280,285,0.08888888888888889,09X058,502,24,82,82,81,81,92,60,0,0,0,0,0,0,0,241,48,261,52,3,0.6,136,27.1,349,69.5,5,1,9,1.8,123,24.5,107,21.3,441,87.8,89.5,2016-17
2017,P.S. 058 THE CARROLL,141,7,334,338,0.04964539007092199,15K058,995,54,166,164,154,167,142,148,0,0,0,0,0,0,0,498,50.1,497,49.9,34,3.4,30,3,115,11.6,92,9.2,724,72.8,134,13.5,60,6,92,9.2,11.4,2016-17
2017,P.S. 059 BEEKMAN HILL INTERNATIONAL,289,30,336,337,0.10380622837370242,02M059,576,0,117,97,100,67,99,96,0,0,0,0,0,0,0,282,49,294,51,95,16.5,11,1.9,66,11.5,59,10.2,345,59.9,111,19.3,21,3.6,56,9.7,4.9,2016-17
2017,P.S. 059 THE COMMUNITY SCHOOL OF TECHNOLOGY,66,9,281,285,0.13636363636363635,10X059,604,59,78,83,89,92,111,92,0,0,0,0,0,0,0,308,51,296,49,8,1.3,171,28.3,415,68.7,6,1,4,0.7,164,27.2,104,17.2,592,98,94.4,2016-17
2017,P.S. 059 WILLIAM FLOYD,123,5,288,299,0.04065040650406504,14K059,318,23,41,48,47,53,57,49,0,0,0,0,0,0,0,158,49.7,160,50.3,2,0.6,158,49.7,148,46.5,6,1.9,4,1.3,79,24.8,40,12.6,263,82.7,90.5,2016-17
2017,P.S. 060 ALICE AUSTEN,130,11,302,313,0.08461538461538462,31R060,891,34,122,146,142,168,133,146,0,0,0,0,0,0,0,403,45.2,488,54.8,109,12.2,50,5.6,219,24.6,25,2.8,488,54.8,220,24.7,40,4.5,550,61.7,31.5,2016-17
2017,P.S. 060 WOODHAVEN,110,1,317,309,0.00909090909090909,27Q060,1234,69,171,184,175,212,219,204,0,0,0,0,0,0,0,605,49,629,51,189,15.3,41,3.3,885,71.7,57,4.6,62,5,196,15.9,193,15.6,1068,86.5,60.1,2016-17
2017,P.S. 061 FRANCISCO OLLER,78,14,283,287,0.1794871794871795,12X061,293,28,43,39,34,52,45,52,0,0,0,0,0,0,0,147,50.2,146,49.8,2,0.7,56,19.1,230,78.5,4,1.4,1,0.3,49,16.7,28,9.6,279,95.2,87.6,2016-17
2017,P.S. 062 INOCENSIO CASANOVA,79,6,290,291,0.0759493670886076,08X062,695,52,87,120,122,109,108,97,0,0,0,0,0,0,0,313,45,382,55,1,0.1,123,17.7,549,79,4,0.6,18,2.6,205,29.5,83,11.9,686,98.7,87.1,2016-17
2017,P.S. 063 AUTHOR'S ACADEMY,84,8,296,300,0.09523809523809523,09X063,619,46,94,113,88,85,106,87,0,0,0,0,0,0,0,314,50.7,305,49.3,3,0.5,225,36.3,366,59.1,5,0.8,20,3.2,122,19.7,126,20.4,592,95.6,88.1,2016-17
2017,P.S. 063 OLD SOUTH,129,13,318,311,0.10077519379844961,27Q063,1323,36,190,194,218,219,218,248,0,0,0,0,0,0,0,673,50.9,650,49.1,437,33,75,5.7,660,49.9,54,4.1,97,7.3,205,15.5,165,12.5,1112,84.1,52.8,2016-17
2017,P.S. 064 JOSEPH P. ADDABBO,88,8,310,310,0.09090909090909091,27Q064,655,0,100,107,97,120,112,119,0,0,0,0,0,0,0,336,51.3,319,48.7,379,57.9,25,3.8,218,33.3,18,2.7,15,2.3,69,10.5,121,18.5,371,56.6,59.5,2016-17
2017,P.S. 064 ROBERT SIMON,113,6,297,302,0.05309734513274336,01M064,247,21,46,34,37,33,32,44,0,0,0,0,0,0,0,104,42.1,143,57.9,13,5.3,48,19.4,167,67.6,3,1.2,16,6.5,81,32.8,10,4,239,96.8,82.4,2016-17
2017,P.S. 065,148,7,314,313,0.0472972972972973,19K065,642,0,93,109,97,130,107,106,0,0,0,0,0,0,0,303,47.2,339,52.8,21,3.3,55,8.6,533,83,28,4.4,5,0.8,89,13.9,178,27.7,447,69.6,77.6,2016-17
2017,P.S. 065 MOTHER HALE ACADEMY,84,4,293,293,0.047619047619047616,07X065,425,35,76,71,73,48,67,55,0,0,0,0,0,0,0,214,50.4,211,49.6,7,1.6,152,35.8,257,60.5,3,0.7,6,1.4,93,21.9,52,12.2,423,99.5,95.4,2016-17
2017,P.S. 066 JACQUELINE KENNEDY ONASSIS,30,0,315,317,0,27Q066,522,36,74,74,85,89,91,73,0,0,0,0,0,0,0,251,48.1,271,51.9,80,15.3,30,5.7,334,64,27,5.2,51,9.8,138,26.4,126,24.1,465,89.1,53.8,2016-17
2017,P.S. 066 SCHOOL OF HIGHER EXPECTATIONS,73,2,278,281,0.0273972602739726,12X066,706,71,89,123,116,102,95,110,0,0,0,0,0,0,0,351,49.7,355,50.3,4,0.6,170,24.1,511,72.4,4,0.6,17,2.4,141,20,107,15.2,566,80.2,87.3,2016-17
2017,P.S. 067 CHARLES A. DORSEY,57,2,281,288,0.03508771929824561,13K067,223,16,27,21,38,30,43,48,0,0,0,0,0,0,0,94,42.2,129,57.8,19,8.5,118,52.9,80,35.9,5,2.2,1,0.4,75,33.6,24,10.8,218,97.8,93.5,2016-17
2017,P.S. 067 MOHEGAN SCHOOL,60,5,293,298,0.08333333333333333,12X067,605,44,89,98,97,106,80,91,0,0,0,0,0,0,0,278,46,327,54,0,0,152,25.1,443,73.2,6,1,4,0.7,127,21,58,9.6,510,84.3,90.9,2016-17
2017,P.S. 068 BRONX,126,15,294,302,0.11904761904761904,11X068,710,16,86,116,115,125,121,131,0,0,0,0,0,0,0,349,49.2,361,50.8,9,1.3,542,76.3,140,19.7,12,1.7,7,1,169,23.8,14,2,381,53.7,58.7,2016-17
2017,P.S. 068 CAMBRIDGE,116,2,301,300,0.017241379310344827,24Q068,681,50,86,103,96,126,115,105,0,0,0,0,0,0,0,312,45.8,369,54.2,27,4,22,3.2,567,83.3,4,0.6,61,9,138,20.3,114,16.7,387,56.8,64.9,2016-17
2017,P.S. 069 DANIEL D. TOMPKINS,141,4,314,315,0.028368794326241134,31R069,960,18,165,144,128,172,167,166,0,0,0,0,0,0,0,428,44.6,532,55.4,154,16,21,2.2,211,22,18,1.9,556,57.9,236,24.6,80,8.3,520,54.2,32.9,2016-17
2017,P.S. 069 JACKSON HEIGHTS,134,1,319,322,0.007462686567164179,30Q069,1035,60,133,154,152,168,189,179,0,0,0,0,0,0,0,542,52.4,493,47.6,523,50.5,4,0.4,416,40.2,22,2.1,70,6.8,105,10.1,200,19.3,427,41.3,49.7,2016-17
2017,P.S. 069 JOURNEY PREP SCHOOL,90,2,314,320,0.022222222222222223,08X069,605,54,87,107,89,101,83,84,0,0,0,0,0,0,0,296,48.9,309,51.1,9,1.5,91,15,490,81,6,1,9,1.5,145,24,47,7.8,542,89.6,72.6,2016-17
2017,P.S. 070,173,5,310,311,0.028901734104046242,30Q070,931,119,133,146,143,122,135,133,0,0,0,0,0,0,0,432,46.4,499,53.6,162,17.4,22,2.4,390,41.9,17,1.8,340,36.5,124,13.3,208,22.3,770,82.7,55.3,2016-17
2017,P.S. 070 MAX SCHOENFELD,99,9,279,281,0.09090909090909091,09X070,1282,0,205,216,207,208,218,228,0,0,0,0,0,0,0,622,48.5,660,51.5,7,0.5,342,26.7,920,71.8,3,0.2,10,0.8,246,19.2,342,26.7,1260,98.3,88.4,2016-17
2017,P.S. 071 FOREST,73,4,307,305,0.0547945205479452,24Q071,841,63,116,121,112,145,143,141,0,0,0,0,0,0,0,402,47.8,439,52.2,24,2.9,11,1.3,479,57,14,1.7,313,37.2,156,18.5,136,16.2,702,83.5,60.2,2016-17
2017,P.S. 071 ROSE E. SCALA,107,12,306,306,0.11214953271028037,08X071,1695,0,114,181,200,198,221,211,191,185,194,0,0,0,0,827,48.8,868,51.2,131,7.7,79,4.7,1053,62.1,22,1.3,410,24.2,334,19.7,143,8.4,1269,74.9,47.9,2016-17
2017,P.S. 072 DR. WILLIAM DORNEY,114,8,293,299,0.07017543859649122,08X072,858,71,156,119,118,125,133,136,0,0,0,0,0,0,0,413,48.1,445,51.9,34,4,169,19.7,616,71.8,1,0.1,38,4.4,247,28.8,45,5.2,739,86.1,74.4,2016-17
2017,P.S. 073 BRONX,68,1,269,281,0.014705882352941176,09X073,734,36,101,120,133,121,123,100,0,0,0,0,0,0,0,336,45.8,398,54.2,1,0.1,186,25.3,531,72.3,5,0.7,11,1.5,150,20.4,172,23.4,670,91.3,89.4,2016-17
2017,P.S. 075 EMILY DICKINSON,143,4,312,312,0.027972027972027972,03M075,575,0,86,104,112,93,98,82,0,0,0,0,0,0,0,259,45,316,55,14,2.4,133,23.1,316,55,21,3.7,91,15.8,201,35,81,14.1,416,72.3,62.1,2016-17
2017,P.S. 075 MAYDA CORTIELLA,57,2,283,284,0.03508771929824561,32K075,386,33,53,56,61,64,56,63,0,0,0,0,0,0,0,192,49.7,194,50.3,4,1,94,24.4,281,72.8,0,0,7,1.8,95,24.6,67,17.4,317,82.1,85.2,2016-17
2017,P.S. 076 A. PHILIP RANDOLPH,111,2,276,289,0.018018018018018018,03M076,508,38,55,53,48,56,48,49,55,57,49,0,0,0,0,264,52,244,48,0,0,394,77.6,96,18.9,3,0.6,15,3,108,21.3,43,8.5,477,93.9,86.9,2016-17
2017,P.S. 076 THE BENNINGTON SCHOOL,54,5,280,290,0.09259259259259259,11X076,979,0,133,164,165,177,163,177,0,0,0,0,0,0,0,462,47.2,517,52.8,31,3.2,445,45.5,415,42.4,12,1.2,76,7.8,171,17.5,130,13.3,613,62.6,67.9,2016-17
2017,P.S. 076 WILLIAM HALLET,148,3,289,290,0.02027027027027027,30Q076,508,52,86,84,80,66,69,71,0,0,0,0,0,0,0,249,49,259,51,46,9.1,150,29.5,249,49,13,2.6,50,9.8,177,34.8,85,16.7,350,68.9,76.8,2016-17
2017,P.S. 078 ANNE HUTCHINSON,52,5,287,296,0.09615384615384616,11X078,823,36,140,120,139,128,130,130,0,0,0,0,0,0,0,386,46.9,437,53.1,12,1.5,579,70.4,194,23.6,11,1.3,27,3.3,146,17.7,47,5.7,710,86.3,69.3,2016-17
2017,P.S. 079 FRANCIS LEWIS,126,6,334,330,0.047619047619047616,25Q079,1095,36,144,177,186,186,186,180,0,0,0,0,0,0,0,506,46.2,589,53.8,534,48.8,8,0.7,214,19.5,11,1,328,30,140,12.8,103,9.4,590,53.9,25.6,2016-17
2017,P.S. 081 ROBERT J. CHRISTEN,76,1,326,327,0.013157894736842105,10X081,740,0,140,127,133,118,114,108,0,0,0,0,0,0,0,354,47.8,386,52.2,49,6.6,57,7.7,399,53.9,27,3.6,208,28.1,127,17.2,69,9.3,339,45.8,31.2,2016-17
2017,P.S. 081 THADDEUS STEVENS,170,5,282,295,0.029411764705882353,16K081,315,38,39,48,49,49,47,45,0,0,0,0,0,0,0,168,53.3,147,46.7,15,4.8,181,57.5,104,33,13,4.1,2,0.6,96,30.5,22,7,293,93,86.4,2016-17
2017,P.S. 082 HAMMOND,99,3,293,301,0.030303030303030304,28Q082,646,0,110,101,121,109,103,102,0,0,0,0,0,0,0,330,51.1,316,48.9,166,25.7,43,6.7,412,63.8,11,1.7,14,2.2,107,16.6,214,33.1,383,59.3,66.9,2016-17
2017,P.S. 083 DONALD HERTZ,195,24,303,306,0.12307692307692308,11X083,1750,0,125,163,197,200,198,184,221,236,226,0,0,0,0,858,49,892,51,157,9,131,7.5,857,49,14,0.8,591,33.8,337,19.3,258,14.7,833,47.6,55.9,2016-17
2017,P.S. 083 LUIS MUNOZ RIVERA,113,4,307,310,0.035398230088495575,04M083,457,18,61,73,77,80,83,65,0,0,0,0,0,0,0,218,47.7,239,52.3,58,12.7,86,18.8,289,63.2,6,1.3,18,3.9,97,21.2,49,10.7,411,89.9,69.8,2016-17
2017,P.S. 084 JOSE DE DIEGO,153,14,295,301,0.0915032679738562,14K084,799,63,69,82,94,115,96,62,71,78,69,0,0,0,0,393,49.2,406,50.8,26,3.3,36,4.5,504,63.1,31,3.9,202,25.3,141,17.6,129,16.1,338,42.3,51.3,2016-17
2017,P.S. 084 LILLIAN WEBER,108,0,318,322,0,03M084,565,36,102,91,103,89,78,66,0,0,0,0,0,0,0,301,53.3,264,46.7,20,3.5,62,11,230,40.7,27,4.8,226,40,104,18.4,48,8.5,267,47.3,42.9,2016-17
2017,P.S. 084 STEINWAY,46,4,306,313,0.08695652173913043,30Q084,283,40,39,54,34,40,29,47,0,0,0,0,0,0,0,147,51.9,136,48.1,24,8.5,14,4.9,110,38.9,4,1.4,131,46.3,54,19.1,33,11.7,115,40.6,50.1,2016-17
2017,P.S. 085 GREAT EXPECTATIONS,86,4,277,280,0.046511627906976744,10X085,989,75,145,134,151,153,166,165,0,0,0,0,0,0,0,485,49,504,51,10,1,261,26.4,704,71.2,10,1,4,0.4,229,23.2,274,27.7,949,96,88.5,2016-17
2017,P.S. 085 JUDGE CHARLES VALLONE,69,3,326,333,0.043478260869565216,30Q085,605,49,103,99,88,88,106,72,0,0,0,0,0,0,0,308,50.9,297,49.1,112,18.5,16,2.6,185,30.6,31,5.1,261,43.1,73,12.1,70,11.6,189,31.2,40.3,2016-17
2017,P.S. 086 KINGSBRIDGE HEIGHTS,116,10,307,301,0.08620689655172414,10X086,1705,40,230,227,276,252,207,271,202,0,0,0,0,0,0,853,50,852,50,71,4.2,122,7.2,1477,86.6,14,0.8,21,1.2,359,21.1,519,30.4,1345,78.9,85.8,2016-17
2017,P.S. 086 THE IRVINGTON,17,0,294,293,0,32K086,388,0,60,76,62,66,66,58,0,0,0,0,0,0,0,178,45.9,210,54.1,14,3.6,6,1.5,361,93,1,0.3,6,1.5,80,20.6,99,25.5,379,97.7,84.4,2016-17
2017,P.S. 087 BRONX,52,3,289,295,0.057692307692307696,11X087,601,0,70,95,97,115,103,121,0,0,0,0,0,0,0,270,44.9,331,55.1,35,5.8,431,71.7,94,15.6,35,5.8,6,1,129,21.5,12,2,527,87.7,63.2,2016-17
2017,P.S. 087 WILLIAM SHERMAN,176,2,340,340,0.011363636363636364,03M087,877,19,140,163,148,155,135,117,0,0,0,0,0,0,0,434,49.5,443,50.5,59,6.7,52,5.9,128,14.6,87,9.9,551,62.8,167,19,29,3.3,79,9,10.3,2016-17
2017,P.S. 088 SENECA,137,15,304,301,0.10948905109489052,24Q088,1033,35,148,163,174,179,157,177,0,0,0,0,0,0,0,492,47.6,541,52.4,69,6.7,19,1.8,509,49.3,9,0.9,427,41.3,174,16.8,171,16.6,752,72.8,54,2016-17
2017,P.S. 089 BRONX,73,2,297,302,0.0273972602739726,11X089,1510,53,134,178,159,177,156,144,164,159,186,0,0,0,0,740,49,770,51,130,8.6,295,19.5,821,54.4,16,1.1,248,16.4,264,17.5,317,21,912,60.4,66.8,2016-17
2017,P.S. 089 CYPRESS HILLS,103,3,280,291,0.02912621359223301,19K089,462,18,42,48,42,44,49,52,52,55,60,0,0,0,0,244,52.8,218,47.2,4,0.9,16,3.5,436,94.4,6,1.3,0,0,122,26.4,194,42,437,94.6,79.3,2016-17
2017,P.S. 089 ELMHURST,147,6,307,308,0.04081632653061224,24Q089,1995,0,307,323,330,337,376,322,0,0,0,0,0,0,0,998,50,997,50,426,21.4,2,0.1,1518,76.1,14,0.7,35,1.8,319,16,894,44.8,1092,54.7,61.8,2016-17
2017,P.S. 090 HORACE MANN,73,7,309,304,0.0958904109589041,27Q090,855,36,123,130,148,145,133,140,0,0,0,0,0,0,0,439,51.3,416,48.7,285,33.3,42,4.9,466,54.5,24,2.8,38,4.4,151,17.7,168,19.6,772,90.3,55.4,2016-17
2017,P.S. 091 BRONX,57,2,292,299,0.03508771929824561,10X091,756,0,133,139,119,134,114,117,0,0,0,0,0,0,0,378,50,378,50,25,3.3,127,16.8,579,76.6,13,1.7,12,1.6,171,22.6,299,39.6,718,95,87.6,2016-17
2017,P.S. 091 RICHARD ARKWRIGHT,149,7,301,300,0.04697986577181208,24Q091,765,73,118,122,102,106,120,124,0,0,0,0,0,0,0,382,49.9,383,50.1,30,3.9,14,1.8,377,49.3,6,0.8,338,44.2,172,22.5,90,11.8,545,71.2,48.3,2016-17
2017,P.S. 091 THE ALBANY AVENUE SCHOOL,66,4,290,297,0.06060606060606061,17K091,339,37,50,42,48,48,43,71,0,0,0,0,0,0,0,161,47.5,178,52.5,6,1.8,288,85,29,8.6,8,2.4,8,2.4,77,22.7,29,8.6,316,93.2,72.9,2016-17
2017,P.S. 092 ADRIAN HEGEMAN,136,32,281,291,0.23529411764705882,17K092,468,36,62,78,69,80,82,61,0,0,0,0,0,0,0,220,47,248,53,48,10.3,333,71.2,77,16.5,4,0.9,6,1.3,80,17.1,94,20.1,407,87,72,2016-17
2017,P.S. 092 HARRY T. STEWART SR.,219,10,295,294,0.045662100456621,30Q092,930,80,139,128,147,145,154,137,0,0,0,0,0,0,0,466,50.1,464,49.9,17,1.8,14,1.5,893,96,5,0.5,1,0.1,183,19.7,257,27.6,608,65.4,71.5,2016-17
2017,P.S. 092 MARY MCLEOD BETHUNE,123,8,294,304,0.06504065040650407,05M092,277,16,38,46,49,49,38,41,0,0,0,0,0,0,0,134,48.4,143,51.6,2,0.7,166,59.9,104,37.5,3,1.1,2,0.7,88,31.8,28,10.1,273,98.6,89.8,2016-17
2017,P.S. 093 ALBERT G. OLIVER,56,3,289,293,0.05357142857142857,08X093,358,65,46,44,47,46,58,52,0,0,0,0,0,0,0,169,47.2,189,52.8,1,0.3,190,53.1,155,43.3,8,2.2,4,1.1,92,25.7,23,6.4,221,61.7,65.2,2016-17
2017,P.S. 093 WILLIAM H. PRESCOTT,70,2,291,290,0.02857142857142857,13K093,291,34,37,47,44,45,47,37,0,0,0,0,0,0,0,131,45,160,55,63,21.6,207,71.1,12,4.1,2,0.7,7,2.4,59,20.3,34,11.7,265,91.1,84,2016-17
2017,P.S. 094 DAVID D. PORTER,45,4,333,333,0.08888888888888889,26Q094,365,0,56,65,58,51,63,72,0,0,0,0,0,0,0,175,47.9,190,52.1,184,50.4,16,4.4,75,20.5,7,1.9,83,22.7,57,15.6,36,9.9,158,43.3,22.1,2016-17
2017,P.S. 094 KINGS COLLEGE SCHOOL,149,8,275,285,0.053691275167785234,10X094,1271,0,204,252,217,209,191,198,0,0,0,0,0,0,0,617,48.5,654,51.5,127,10,226,17.8,847,66.6,32,2.5,39,3.1,293,23.1,343,27,1205,94.8,80.8,2016-17
2017,P.S. 094 THE HENRY LONGFELLOW,75,3,315,302,0.04,15K094,1437,0,222,247,258,224,247,239,0,0,0,0,0,0,0,722,50.2,715,49.8,931,64.8,9,0.6,475,33.1,1,0.1,21,1.5,122,8.5,855,59.5,1410,98.1,77.9,2016-17
2017,P.S. 095 EASTWOOD,102,34,314,320,0.3333333333333333,29Q095,1508,0,234,234,244,272,280,244,0,0,0,0,0,0,0,766,50.8,742,49.2,606,40.2,154,10.2,656,43.5,73,4.8,19,1.3,158,10.5,371,24.6,886,58.8,63.9,2016-17
2017,P.S. 095 SHEILA MENCHER,144,0,289,300,0,10X095,1329,0,131,144,149,147,153,135,159,156,155,0,0,0,0,631,47.5,698,52.5,86,6.5,229,17.2,938,70.6,24,1.8,52,3.9,268,20.2,262,19.7,930,70,75,2016-17
2017,P.S. 095 THE GRAVESEND,94,32,320,314,0.3404255319148936,21K095,923,18,98,144,128,142,129,119,56,48,41,0,0,0,0,448,48.5,475,51.5,285,30.9,85,9.2,345,37.4,7,0.8,201,21.8,172,18.6,127,13.8,537,58.2,66.9,2016-17
2017,P.S. 096,37,0,317,314,0,27Q096,311,34,45,51,49,51,38,43,0,0,0,0,0,0,0,146,46.9,165,53.1,141,45.3,70,22.5,47,15.1,44,14.1,9,2.9,34,10.9,39,12.5,261,83.9,48.7,2016-17
2017,P.S. 096 JOSEPH LANZETTA,87,4,276,287,0.04597701149425287,04M096,450,8,38,27,38,50,43,41,54,73,78,0,0,0,0,209,46.4,241,53.6,9,2,120,26.7,303,67.3,5,1.1,13,2.9,140,31.1,88,19.6,418,92.9,91.1,2016-17
2017,P.S. 096 RICHARD RODGERS,178,2,293,293,0.011235955056179775,11X096,955,0,150,156,146,171,162,170,0,0,0,0,0,0,0,470,49.2,485,50.8,38,4,231,24.2,592,62,10,1,84,8.8,201,21,89,9.3,663,69.4,75.5,2016-17
2017,P.S. 097 BRONX,51,2,300,303,0.0392156862745098,11X097,741,36,110,115,115,120,128,117,0,0,0,0,0,0,0,372,50.2,369,49.8,131,17.7,202,27.3,271,36.6,19,2.6,118,15.9,151,20.4,59,8,568,76.7,46.3,2016-17
2017,P.S. 097 FOREST PARK,90,3,315,308,0.03333333333333333,27Q097,747,37,122,102,119,132,113,122,0,0,0,0,0,0,0,365,48.9,382,51.1,137,18.3,20,2.7,542,72.6,15,2,33,4.4,141,18.9,163,21.8,649,86.9,60.3,2016-17
2017,P.S. 098 SHORAC KAPPOCK,104,3,272,279,0.028846153846153848,06M098,536,80,66,79,79,71,84,77,0,0,0,0,0,0,0,255,47.6,281,52.4,1,0.2,14,2.6,502,93.7,2,0.4,17,3.2,105,19.6,195,36.4,481,89.7,78.3,2016-17
2017,P.S. 098 THE DOUGLASTON SCHOOL,49,6,336,330,0.12244897959183673,26Q098,229,0,41,51,34,35,44,24,0,0,0,0,0,0,0,114,49.8,115,50.2,65,28.4,11,4.8,37,16.2,14,6.1,102,44.5,34,14.8,5,2.2,42,18.3,11.4,2016-17
2017,P.S. 099 ISAAC ASIMOV,68,7,305,303,0.10294117647058823,21K099,879,36,89,89,118,113,89,93,69,93,90,0,0,0,0,453,51.5,426,48.5,368,41.9,68,7.7,158,18,7,0.8,278,31.6,123,14,274,31.2,490,55.7,66.6,2016-17
2017,P.S. 099 KEW GARDENS,150,8,321,312,0.05333333333333334,28Q099,810,0,114,112,114,126,134,127,83,0,0,0,0,0,0,371,45.8,439,54.2,168,20.7,55,6.8,319,39.4,29,3.6,239,29.5,168,20.7,96,11.9,534,65.9,41.3,2016-17
2017,P.S. 100 GLEN MORRIS,105,12,323,316,0.11428571428571428,27Q100,974,69,157,141,142,161,165,139,0,0,0,0,0,0,0,473,48.6,501,51.4,463,47.5,76,7.8,161,16.5,237,24.3,37,3.8,175,18,76,7.8,450,46.2,47.3,2016-17
2017,P.S. 100 ISAAC CLASON,135,7,268,290,0.05185185185185185,08X100,596,36,88,103,81,100,95,93,0,0,0,0,0,0,0,281,47.1,315,52.9,3,0.5,178,29.9,396,66.4,12,2,7,1.2,161,27,39,6.5,436,73.2,85,2016-17
2017,P.S. 100 THE CONEY ISLAND SCHOOL,73,3,326,325,0.0410958904109589,21K100,777,52,135,133,122,127,113,95,0,0,0,0,0,0,0,404,52,373,48,34,4.4,27,3.5,43,5.5,2,0.3,671,86.4,133,17.1,131,16.9,418,53.8,35.8,2016-17
